customer_id,age,gender,location,product_category,product_price,product_rating,purchase_quantity,transaction_amount,discount_applied,final_amount,purchase_date,loyalty_points,payment_method,membership_status,returning_customer
2982,51,Female,Suburban,Furniture,889.77,2.1,9,8007.93,0,8007.93,2022-01-03,342,Debit Card,Regular,1
4179,35,Male,Suburban,Clothing,496.5,1.4,1,496.5,0.2,397.2,2022-01-03,395,Mobile Payment,Regular,1
4584,60,Female,Rural,Furniture,163.26,4.8,1,163.26,0.3,114.28,2022-01-03,814,Mobile Payment,Regular,1
2420,21,Male,Suburban,Clothing,218.85,4,1,218.85,0.3,153.2,2022-01-03,814,Mobile Payment,VIP,1
2858,47,Other,Urban,Groceries,301.88,1.1,4,1207.52,0.2,966.02,2022-01-03,412,Mobile Payment,Regular,1
2696,29,Other,Urban,Electronics,601.83,4.5,6,3610.98,0.3,2527.69,2022-01-03,68,Mobile Payment,VIP,0
4117,47,Female,Urban,Clothing,332.58,3.4,4,1330.32,0.2,1064.26,2022-01-03,201,Cash,Non-member,1
2660,50,Female,Suburban,Groceries,46.5,4.7,2,93,0.2,74.4,2022-01-03,320,Debit Card,Regular,0
3885,64,Female,Suburban,Clothing,433.21,4.4,4,1732.84,0.1,1559.56,2022-01-03,708,Debit Card,Regular,1
4054,32,Other,Rural,Groceries,907.21,3.7,5,4536.05,0.3,3175.24,2022-01-03,407,Mobile Payment,Non-member,1
1550,54,Other,Rural,Clothing,714.45,1.6,5,3572.25,0,3572.25,2022-01-03,365,Debit Card,VIP,1
1391,54,Male,Suburban,Clothing,324.39,4.8,6,1946.34,0,1946.34,2022-01-03,543,Cash,Regular,0
2170,45,Female,Suburban,Electronics,409.57,1.9,9,3686.13,0.3,2580.29,2022-01-03,396,Mobile Payment,Regular,0
1840,53,Other,Urban,Groceries,239.39,4.6,1,239.39,0,239.39,2022-01-03,184,Credit Card,VIP,1
4262,66,Male,Urban,Clothing,883.48,4.6,2,1766.96,0.1,1590.26,2022-01-03,744,Mobile Payment,VIP,1
1418,24,Other,Urban,Electronics,636.56,2.6,3,1909.68,0.3,1336.78,2022-01-04,306,Cash,VIP,0
1510,44,Other,Rural,Clothing,425.1,2.4,3,1275.3,0.3,892.71,2022-01-04,87,Cash,Non-member,0
1666,52,Male,Suburban,Clothing,131.97,4.8,7,923.79,0.2,739.03,2022-01-04,471,Mobile Payment,Regular,1
3936,54,Male,Rural,Electronics,386.62,1.7,3,1159.86,0,1159.86,2022-01-04,177,Mobile Payment,Non-member,0
4957,47,Female,Urban,Toys,798.07,3.3,8,6384.56,0,6384.56,2022-01-04,838,Cash,Regular,1
3242,25,Male,Suburban,Clothing,616.26,3.9,5,3081.3,0.1,2773.17,2022-01-04,827,Mobile Payment,VIP,1
1351,60,Female,Suburban,Electronics,835.44,4.1,1,835.44,0.3,584.81,2022-01-04,913,Credit Card,Regular,0
2871,33,Female,Rural,Electronics,996.15,3.3,8,7969.2,0.3,5578.44,2022-01-04,355,Credit Card,VIP,0
4700,53,Male,Rural,Toys,797.55,2.9,1,797.55,0.2,638.04,2022-01-04,440,Cash,Non-member,0
4603,22,Female,Urban,Electronics,89.17,2.7,4,356.68,0,356.68,2022-01-04,704,Credit Card,VIP,1
3126,33,Other,Rural,Electronics,58.91,4.1,9,530.19,0.3,371.13,2022-01-04,155,Credit Card,Regular,0
3583,23,Female,Urban,Toys,141.51,2.6,3,424.53,0.1,382.08,2022-01-04,35,Cash,Regular,1
3990,24,Female,Suburban,Furniture,573.65,3.7,8,4589.2,0,4589.2,2022-01-04,757,Mobile Payment,Non-member,0
2827,48,Female,Rural,Clothing,919.78,4.1,1,919.78,0,919.78,2022-01-04,578,Mobile Payment,Non-member,1
2019,36,Male,Urban,Toys,624.04,3.3,8,4992.32,0.2,3993.86,2022-01-04,740,Debit Card,VIP,0
3791,25,Female,Suburban,Electronics,720.82,2.4,2,1441.64,0.1,1297.48,2022-01-04,267,Mobile Payment,Non-member,0
2353,64,Female,Suburban,Toys,502.45,1.2,8,4019.6,0.2,3215.68,2022-01-04,68,Credit Card,Regular,1
3275,61,Female,Urban,Groceries,558.86,2.7,6,3353.16,0.2,2682.53,2022-01-04,309,Mobile Payment,VIP,0
4936,38,Other,Suburban,Furniture,448.35,4.2,3,1345.05,0,1345.05,2022-01-04,483,Cash,VIP,1
4074,54,Female,Rural,Toys,871.81,2.4,8,6974.48,0,6974.48,2022-01-04,961,Mobile Payment,Non-member,1
2140,65,Other,Rural,Furniture,988.19,4,7,6917.33,0,6917.33,2022-01-04,790,Mobile Payment,Non-member,0
3153,19,Female,Rural,Toys,218.26,4.8,5,1091.3,0.3,763.91,2022-01-04,688,Debit Card,Regular,0
1755,29,Male,Suburban,Furniture,109.55,4,1,109.55,0.1,98.6,2022-01-04,621,Debit Card,Regular,0
2692,39,Other,Suburban,Toys,964.52,4.8,2,1929.04,0.1,1736.14,2022-01-04,190,Credit Card,VIP,1
4599,26,Female,Rural,Clothing,28.71,5,6,172.26,0,172.26,2022-01-05,379,Credit Card,VIP,0
1284,64,Male,Urban,Clothing,273.58,3.9,6,1641.48,0,1641.48,2022-01-05,456,Credit Card,Regular,0
3280,27,Female,Urban,Toys,130.58,3.5,3,391.74,0.1,352.57,2022-01-05,470,Mobile Payment,VIP,1
1790,50,Male,Suburban,Toys,801.39,4.8,5,4006.95,0.2,3205.56,2022-01-05,800,Debit Card,Regular,1
3388,54,Male,Suburban,Toys,779.8,2.9,8,6238.4,0.1,5614.56,2022-01-05,456,Cash,Regular,1
2566,20,Male,Suburban,Clothing,224.29,3.2,2,448.58,0,448.58,2022-01-05,800,Mobile Payment,Regular,0
1477,37,Female,Rural,Electronics,957.63,2.1,9,8618.67,0.1,7756.8,2022-01-05,961,Mobile Payment,VIP,1
3879,46,Male,Suburban,Electronics,711.56,3.2,6,4269.36,0.1,3842.42,2022-01-05,200,Debit Card,Regular,0
4704,45,Other,Rural,Toys,448.49,4.2,2,896.98,0,896.98,2022-01-05,310,Debit Card,Non-member,1
1971,24,Other,Rural,Furniture,26.39,3.8,4,105.56,0.1,95,2022-01-05,958,Debit Card,Non-member,1
4671,32,Female,Urban,Clothing,900.66,3.8,1,900.66,0.3,630.46,2022-01-05,990,Cash,VIP,0
3751,67,Other,Rural,Electronics,718.15,4.3,1,718.15,0.2,574.52,2022-01-05,806,Cash,Regular,1
4306,55,Other,Urban,Toys,144.39,3.8,8,1155.12,0.2,924.1,2022-01-05,571,Credit Card,Regular,0
2319,32,Male,Rural,Toys,836.77,4,4,3347.08,0.3,2342.96,2022-01-05,773,Debit Card,VIP,0
3314,52,Male,Urban,Electronics,664.89,1.7,5,3324.45,0,3324.45,2022-01-05,297,Mobile Payment,VIP,0
3982,43,Other,Urban,Clothing,392.48,4.3,6,2354.88,0.1,2119.39,2022-01-05,557,Credit Card,VIP,1
1702,40,Other,Suburban,Toys,229.05,3.3,9,2061.45,0.2,1649.16,2022-01-05,204,Cash,Non-member,0
4979,50,Female,Urban,Electronics,991,3.4,7,6937,0,6937,2022-01-05,972,Cash,VIP,1
1612,62,Male,Urban,Toys,78.15,4.8,3,234.45,0.1,211.01,2022-01-05,507,Mobile Payment,Non-member,1
2183,49,Male,Urban,Clothing,749.77,3.2,4,2999.08,0.2,2399.26,2022-01-05,672,Cash,Non-member,0
4316,38,Female,Suburban,Groceries,993.44,2.9,1,993.44,0,993.44,2022-01-05,920,Cash,VIP,1
3499,24,Female,Urban,Furniture,477.89,4.4,7,3345.23,0.1,3010.71,2022-01-05,454,Cash,VIP,1
4544,40,Female,Urban,Electronics,532.17,1.7,8,4257.36,0.1,3831.62,2022-01-05,789,Cash,VIP,0
3724,32,Other,Suburban,Clothing,328.01,1.6,3,984.03,0.2,787.22,2022-01-05,107,Cash,Non-member,0
3768,41,Other,Urban,Groceries,224.84,1.6,1,224.84,0,224.84,2022-01-06,892,Debit Card,Non-member,1
2655,36,Male,Rural,Furniture,501.46,4.1,6,3008.76,0,3008.76,2022-01-06,670,Credit Card,VIP,1
3667,43,Female,Suburban,Toys,263.29,3.3,3,789.87,0.1,710.88,2022-01-06,623,Mobile Payment,VIP,1
2786,41,Female,Rural,Furniture,759.13,1.5,4,3036.52,0,3036.52,2022-01-06,730,Debit Card,Non-member,0
4511,47,Male,Urban,Toys,759.69,3.3,4,3038.76,0.3,2127.13,2022-01-06,389,Credit Card,VIP,1
3832,31,Male,Rural,Groceries,270.12,3.3,2,540.24,0.2,432.19,2022-01-06,744,Credit Card,Regular,0
3962,56,Male,Rural,Furniture,849.37,2.7,9,7644.33,0.2,6115.46,2022-01-06,929,Cash,VIP,0
1413,44,Female,Urban,Electronics,640.13,3.6,9,5761.17,0,5761.17,2022-01-06,811,Debit Card,VIP,0
4585,56,Other,Urban,Groceries,564.41,4.8,2,1128.82,0.3,790.17,2022-01-06,277,Credit Card,Regular,1
3648,22,Male,Rural,Toys,754.01,3.4,6,4524.06,0,4524.06,2022-01-06,237,Cash,Regular,0
1098,40,Other,Rural,Toys,112.5,2.6,4,450,0.2,360,2022-01-06,471,Credit Card,Regular,1
4242,66,Other,Suburban,Toys,932.45,1.3,5,4662.25,0.3,3263.58,2022-01-06,653,Debit Card,Non-member,0
1901,58,Male,Suburban,Groceries,86.47,2.9,4,345.88,0.2,276.7,2022-01-06,771,Debit Card,Regular,0
4220,45,Female,Suburban,Groceries,763.69,3.7,3,2291.07,0.3,1603.75,2022-01-06,143,Debit Card,Regular,1
1312,21,Other,Rural,Electronics,420.44,3.4,4,1681.76,0.1,1513.58,2022-01-06,61,Mobile Payment,Regular,0
2239,21,Other,Suburban,Groceries,466.52,4,9,4198.68,0.3,2939.08,2022-01-06,17,Debit Card,Non-member,1
4980,52,Female,Urban,Furniture,895.79,1.6,2,1791.58,0,1791.58,2022-01-06,424,Debit Card,Non-member,1
3708,48,Female,Suburban,Furniture,576.83,1.1,2,1153.66,0.1,1038.29,2022-01-06,396,Credit Card,Non-member,1
4554,69,Male,Suburban,Furniture,965,5,7,6755,0,6755,2022-01-06,345,Debit Card,VIP,1
3072,55,Other,Suburban,Groceries,760.23,2.7,2,1520.46,0,1520.46,2022-01-06,750,Cash,Non-member,1
3368,49,Female,Rural,Groceries,127.2,2.7,5,636,0.1,572.4,2022-01-06,736,Credit Card,Non-member,0
1491,67,Other,Suburban,Furniture,606.47,2.9,4,2425.88,0,2425.88,2022-01-06,45,Debit Card,Regular,0
2117,27,Female,Rural,Clothing,585.09,2.7,9,5265.81,0.2,4212.65,2022-01-06,130,Debit Card,Regular,0
1863,65,Female,Rural,Furniture,447.88,3.4,1,447.88,0,447.88,2022-01-06,188,Debit Card,VIP,1
3549,51,Other,Rural,Clothing,672.71,1.8,4,2690.84,0.2,2152.67,2022-01-07,800,Credit Card,Regular,0
3512,39,Other,Urban,Toys,198.6,2.7,6,1191.6,0,1191.6,2022-01-07,691,Mobile Payment,Non-member,1
3216,68,Female,Urban,Electronics,518.19,2.9,1,518.19,0.3,362.73,2022-01-07,868,Debit Card,Regular,0
1173,43,Female,Urban,Clothing,805.15,1.8,1,805.15,0.3,563.6,2022-01-07,323,Debit Card,VIP,1
2822,25,Other,Urban,Groceries,428.94,3.9,1,428.94,0,428.94,2022-01-07,807,Mobile Payment,Regular,1
1260,41,Male,Suburban,Groceries,218.82,4.1,9,1969.38,0.3,1378.57,2022-01-07,807,Debit Card,Non-member,1
4204,38,Male,Rural,Groceries,881.03,4,8,7048.24,0.1,6343.42,2022-01-07,2,Credit Card,VIP,0
2501,67,Male,Suburban,Electronics,689.2,4.3,2,1378.4,0,1378.4,2022-01-07,236,Mobile Payment,Regular,1
3024,66,Female,Suburban,Electronics,693.92,1.5,3,2081.76,0,2081.76,2022-01-07,29,Debit Card,Non-member,0
3983,54,Other,Suburban,Electronics,218.16,4.5,9,1963.44,0,1963.44,2022-01-07,203,Mobile Payment,Non-member,0
2026,47,Male,Suburban,Groceries,189.2,2.4,5,946,0.1,851.4,2022-01-07,885,Cash,Regular,1
2157,60,Other,Suburban,Clothing,969.88,3.1,6,5819.28,0.1,5237.35,2022-01-07,68,Mobile Payment,Non-member,1
1522,65,Other,Suburban,Groceries,819.3,1.8,8,6554.4,0.3,4588.08,2022-01-07,421,Cash,VIP,1
1139,35,Male,Rural,Clothing,69.09,2.7,4,276.36,0.2,221.09,2022-01-07,659,Debit Card,Non-member,0
1994,66,Female,Suburban,Toys,559.43,4,3,1678.29,0.2,1342.63,2022-01-07,535,Cash,Non-member,0
2046,26,Male,Rural,Toys,194.4,3,9,1749.6,0.1,1574.64,2022-01-07,774,Mobile Payment,Regular,1
2155,48,Other,Rural,Furniture,755.58,1.4,1,755.58,0.3,528.91,2022-01-07,231,Debit Card,VIP,1
4128,66,Other,Urban,Electronics,456.82,4.4,8,3654.56,0,3654.56,2022-01-07,714,Debit Card,Non-member,0
2163,60,Other,Urban,Furniture,886.82,4.6,1,886.82,0,886.82,2022-01-07,747,Mobile Payment,Non-member,0
1099,55,Male,Suburban,Toys,606.39,1.2,2,1212.78,0.1,1091.5,2022-01-07,404,Mobile Payment,Regular,0
3446,25,Male,Rural,Electronics,172.98,3.2,2,345.96,0.1,311.36,2022-01-07,236,Mobile Payment,Regular,0
2563,62,Male,Rural,Furniture,711.99,3.8,6,4271.94,0.2,3417.55,2022-01-07,586,Cash,VIP,0
2441,48,Other,Suburban,Electronics,741.45,4,4,2965.8,0.2,2372.64,2022-01-07,645,Debit Card,Regular,0
4254,68,Female,Suburban,Groceries,401.54,2.8,2,803.08,0.1,722.77,2022-01-07,783,Credit Card,Regular,1
3074,59,Male,Suburban,Toys,357.27,3,2,714.54,0,714.54,2022-01-08,381,Mobile Payment,Non-member,1
3318,59,Other,Suburban,Clothing,197.94,2.1,1,197.94,0,197.94,2022-01-08,94,Credit Card,Regular,1
2562,56,Female,Suburban,Electronics,885.48,2.5,9,7969.32,0.2,6375.46,2022-01-08,661,Mobile Payment,VIP,1
1896,32,Male,Rural,Electronics,904.09,2.5,1,904.09,0,904.09,2022-01-08,321,Mobile Payment,Non-member,1
2566,67,Other,Suburban,Electronics,364.1,4.5,4,1456.4,0.1,1310.76,2022-01-08,584,Cash,Regular,0
4931,31,Female,Suburban,Toys,972.85,2.9,4,3891.4,0.3,2723.98,2022-01-08,270,Mobile Payment,Non-member,1
1604,69,Female,Rural,Toys,333.58,2.1,2,667.16,0.1,600.44,2022-01-08,163,Debit Card,Regular,0
2123,35,Other,Rural,Groceries,580.76,1.1,3,1742.28,0.3,1219.6,2022-01-08,820,Credit Card,Non-member,0
4611,46,Male,Suburban,Groceries,758.62,1.6,4,3034.48,0,3034.48,2022-01-08,373,Credit Card,Regular,0
2550,54,Other,Suburban,Clothing,756.4,3.8,1,756.4,0,756.4,2022-01-08,737,Debit Card,VIP,1
2264,44,Other,Suburban,Electronics,678.5,3.6,6,4071,0.1,3663.9,2022-01-08,953,Cash,Non-member,0
3229,51,Male,Rural,Electronics,761.75,2,6,4570.5,0.3,3199.35,2022-01-08,58,Cash,Non-member,0
1520,23,Other,Suburban,Clothing,272.69,4.3,6,1636.14,0.1,1472.53,2022-01-08,534,Credit Card,VIP,1
4941,62,Other,Rural,Electronics,422.1,3.1,6,2532.6,0.1,2279.34,2022-01-08,724,Cash,VIP,1
4704,54,Male,Urban,Electronics,501.7,2,5,2508.5,0.1,2257.65,2022-01-08,610,Cash,Non-member,0
1952,51,Female,Rural,Groceries,402.42,2,5,2012.1,0,2012.1,2022-01-08,17,Cash,Non-member,0
2264,28,Other,Rural,Furniture,363.11,2.2,5,1815.55,0.1,1634,2022-01-08,7,Cash,Regular,1
1391,19,Male,Urban,Clothing,381.79,3.8,7,2672.53,0,2672.53,2022-01-08,474,Mobile Payment,Regular,1
4071,32,Female,Suburban,Toys,751.42,1.3,5,3757.1,0.1,3381.39,2022-01-08,281,Cash,Non-member,1
4708,28,Male,Rural,Groceries,679.04,2.6,3,2037.12,0.3,1425.98,2022-01-08,93,Mobile Payment,Non-member,0
2659,28,Male,Suburban,Groceries,966.83,2.8,8,7734.64,0.1,6961.18,2022-01-08,835,Debit Card,Regular,1
1815,67,Male,Urban,Furniture,342.17,3.3,4,1368.68,0,1368.68,2022-01-08,145,Cash,Regular,0
3506,67,Female,Rural,Groceries,774.95,1.9,9,6974.55,0,6974.55,2022-01-08,804,Credit Card,Non-member,1
3463,51,Other,Suburban,Electronics,314.6,4.6,1,314.6,0.2,251.68,2022-01-08,925,Credit Card,Regular,1
1979,65,Female,Rural,Groceries,595.99,3.6,9,5363.91,0,5363.91,2022-01-09,486,Debit Card,VIP,0
1588,67,Male,Urban,Groceries,986.09,3.7,3,2958.27,0.3,2070.79,2022-01-09,578,Cash,Non-member,1
3485,47,Female,Urban,Furniture,877.3,1.9,6,5263.8,0.2,4211.04,2022-01-09,415,Mobile Payment,Non-member,0
3276,30,Male,Suburban,Clothing,509.52,2,3,1528.56,0.1,1375.7,2022-01-09,363,Credit Card,VIP,1
4338,61,Female,Rural,Toys,639.77,4.3,3,1919.31,0.3,1343.52,2022-01-09,941,Mobile Payment,Non-member,0
3922,38,Other,Rural,Clothing,35.19,1.5,8,281.52,0,281.52,2022-01-09,658,Credit Card,Regular,1
1943,46,Male,Rural,Electronics,26.95,3.8,6,161.7,0.3,113.19,2022-01-09,121,Mobile Payment,Non-member,0
2601,56,Other,Urban,Clothing,383.45,4.7,9,3451.05,0.2,2760.84,2022-01-09,400,Credit Card,Regular,1
2265,56,Female,Rural,Electronics,812.2,1.1,7,5685.4,0,5685.4,2022-01-09,567,Cash,VIP,0
2619,44,Other,Rural,Clothing,315.44,2.8,4,1261.76,0,1261.76,2022-01-09,883,Credit Card,Non-member,0
2790,26,Female,Suburban,Furniture,297.33,3.6,1,297.33,0.2,237.86,2022-01-09,261,Credit Card,Regular,0
3656,39,Female,Rural,Furniture,259.71,2.6,8,2077.68,0.2,1662.14,2022-01-09,343,Mobile Payment,VIP,1
1073,20,Other,Rural,Clothing,668.4,2.4,7,4678.8,0.1,4210.92,2022-01-09,545,Mobile Payment,VIP,0
2315,21,Female,Urban,Clothing,132.52,1.5,5,662.6,0.2,530.08,2022-01-09,204,Mobile Payment,Regular,0
3439,38,Female,Urban,Groceries,374.1,1.1,2,748.2,0.1,673.38,2022-01-09,264,Credit Card,Regular,0
2020,45,Male,Urban,Electronics,240.11,2.2,5,1200.55,0.1,1080.5,2022-01-09,333,Credit Card,Regular,1
1236,26,Other,Urban,Groceries,100.51,2.5,3,301.53,0,301.53,2022-01-09,552,Mobile Payment,VIP,0
3592,22,Male,Urban,Toys,74.7,2.6,1,74.7,0,74.7,2022-01-09,436,Debit Card,VIP,1
2266,66,Other,Urban,Electronics,511.41,1.9,3,1534.23,0.1,1380.81,2022-01-09,66,Credit Card,Non-member,1
4468,31,Other,Suburban,Electronics,110.26,2.5,1,110.26,0,110.26,2022-01-09,489,Credit Card,Regular,0
1044,57,Other,Rural,Electronics,192.87,4.9,9,1735.83,0.3,1215.08,2022-01-09,651,Cash,Non-member,1
3778,43,Male,Suburban,Clothing,747.39,3.2,1,747.39,0.3,523.17,2022-01-09,54,Debit Card,Non-member,1
2129,18,Male,Suburban,Clothing,434.68,2.1,5,2173.4,0.3,1521.38,2022-01-09,499,Mobile Payment,Non-member,0
3674,30,Other,Suburban,Toys,516.37,4.2,4,2065.48,0.1,1858.93,2022-01-09,946,Credit Card,VIP,1
2511,31,Other,Suburban,Electronics,708.37,1.4,9,6375.33,0.1,5737.8,2022-01-10,299,Mobile Payment,Non-member,1
4356,45,Male,Suburban,Groceries,372.21,2.5,3,1116.63,0.2,893.3,2022-01-10,438,Mobile Payment,Regular,0
4924,20,Other,Rural,Groceries,866.55,2.8,6,5199.3,0.3,3639.51,2022-01-10,140,Cash,VIP,1
4215,28,Other,Suburban,Clothing,218.35,1.8,8,1746.8,0.3,1222.76,2022-01-10,544,Mobile Payment,Non-member,0
2956,34,Male,Rural,Clothing,42.04,4.2,1,42.04,0.3,29.43,2022-01-10,334,Cash,VIP,0
4871,19,Other,Urban,Groceries,286.35,5,4,1145.4,0.3,801.78,2022-01-10,71,Debit Card,Non-member,1
2651,50,Other,Urban,Electronics,154.31,1.1,6,925.86,0,925.86,2022-01-10,826,Debit Card,VIP,0
2988,40,Male,Rural,Toys,760.06,2.2,5,3800.3,0.2,3040.24,2022-01-10,344,Cash,VIP,1
3188,31,Other,Suburban,Toys,746.42,2.1,6,4478.52,0.1,4030.67,2022-01-10,262,Debit Card,Regular,0
4949,45,Female,Suburban,Furniture,331.22,2.1,6,1987.32,0.3,1391.12,2022-01-10,966,Credit Card,Regular,1
3221,69,Male,Rural,Toys,923.69,2.2,3,2771.07,0,2771.07,2022-01-10,147,Mobile Payment,VIP,0
2783,66,Other,Urban,Electronics,616.1,3.5,6,3696.6,0.1,3326.94,2022-01-10,600,Cash,Non-member,1
3412,18,Female,Rural,Clothing,455.15,2.7,9,4096.35,0.3,2867.44,2022-01-10,94,Credit Card,Regular,1
4033,38,Other,Suburban,Clothing,147.35,5,8,1178.8,0,1178.8,2022-01-10,848,Mobile Payment,VIP,0
2217,55,Female,Urban,Electronics,116.22,3,7,813.54,0.2,650.83,2022-01-10,608,Debit Card,Non-member,1
1897,40,Other,Rural,Toys,256.7,1.4,4,1026.8,0.1,924.12,2022-01-10,474,Credit Card,VIP,0
4346,39,Other,Suburban,Clothing,782.54,4.9,8,6260.32,0.1,5634.29,2022-01-10,959,Credit Card,VIP,1
3004,47,Other,Rural,Clothing,393.58,2,9,3542.22,0.1,3188,2022-01-10,771,Cash,VIP,1
1139,23,Other,Suburban,Furniture,343.28,1.4,1,343.28,0.2,274.62,2022-01-10,249,Credit Card,VIP,0
4525,38,Female,Urban,Electronics,162.12,2,9,1459.08,0.1,1313.17,2022-01-10,463,Cash,Non-member,1
2482,43,Other,Rural,Furniture,744.04,3.9,2,1488.08,0.2,1190.46,2022-01-10,987,Credit Card,Regular,0
4292,40,Female,Suburban,Clothing,195.43,1.6,5,977.15,0.2,781.72,2022-01-10,306,Debit Card,VIP,1
4252,57,Male,Urban,Clothing,97.31,4.7,7,681.17,0,681.17,2022-01-10,414,Credit Card,Regular,0
4462,66,Male,Suburban,Clothing,665.2,3.7,8,5321.6,0.3,3725.12,2022-01-10,42,Mobile Payment,Non-member,0
3924,19,Male,Urban,Furniture,380.31,4.2,4,1521.24,0,1521.24,2022-01-11,792,Cash,Non-member,1
3733,69,Male,Rural,Electronics,715.38,1.7,6,4292.28,0.1,3863.05,2022-01-11,832,Mobile Payment,Non-member,1
2633,23,Female,Suburban,Groceries,836.44,4.8,3,2509.32,0.1,2258.39,2022-01-11,832,Cash,Regular,1
4119,33,Female,Suburban,Furniture,619.91,2,8,4959.28,0.2,3967.42,2022-01-11,302,Credit Card,Non-member,1
3354,29,Other,Urban,Toys,64.74,2,5,323.7,0,323.7,2022-01-11,660,Debit Card,VIP,1
3071,36,Other,Rural,Toys,164.94,3.3,8,1319.52,0,1319.52,2022-01-11,86,Mobile Payment,Non-member,1
2866,65,Other,Suburban,Furniture,877.21,4.5,8,7017.68,0.3,4912.38,2022-01-11,195,Cash,VIP,1
3776,21,Other,Suburban,Clothing,583.45,2.7,6,3500.7,0.3,2450.49,2022-01-11,874,Credit Card,Regular,0
1381,59,Female,Suburban,Clothing,381.75,1.1,3,1145.25,0.2,916.2,2022-01-11,420,Credit Card,VIP,1
3612,63,Other,Urban,Toys,923.81,2.7,2,1847.62,0.1,1662.86,2022-01-11,176,Mobile Payment,VIP,0
2232,56,Female,Rural,Groceries,933.43,1.2,3,2800.29,0.2,2240.23,2022-01-11,530,Mobile Payment,Non-member,1
3937,19,Male,Suburban,Electronics,376.29,1.9,9,3386.61,0,3386.61,2022-01-11,965,Debit Card,Regular,0
2838,56,Other,Suburban,Toys,451.81,1.1,5,2259.05,0.3,1581.34,2022-01-11,307,Cash,Regular,1
4261,50,Other,Suburban,Toys,857.43,1.8,9,7716.87,0,7716.87,2022-01-11,406,Cash,Non-member,1
2638,45,Female,Suburban,Groceries,243.93,4.9,4,975.72,0,975.72,2022-01-11,971,Mobile Payment,VIP,1
3315,27,Male,Rural,Toys,979.37,4,8,7834.96,0.3,5484.47,2022-01-11,418,Cash,Non-member,1
2086,60,Other,Suburban,Groceries,985.09,1.6,3,2955.27,0.3,2068.69,2022-01-11,978,Credit Card,VIP,0
1050,53,Other,Urban,Groceries,515.9,3.3,7,3611.3,0.2,2889.04,2022-01-11,751,Mobile Payment,Non-member,1
2838,28,Other,Suburban,Electronics,645.53,2.9,4,2582.12,0.2,2065.7,2022-01-11,792,Mobile Payment,Regular,0
3336,29,Male,Suburban,Furniture,284.09,3.9,7,1988.63,0.2,1590.9,2022-01-11,156,Mobile Payment,Regular,0
4978,69,Female,Rural,Electronics,150.82,1.3,4,603.28,0.3,422.3,2022-01-11,258,Cash,VIP,0
1617,33,Female,Urban,Groceries,571.94,4.9,2,1143.88,0.2,915.1,2022-01-11,750,Credit Card,VIP,0
1975,55,Female,Suburban,Furniture,998.35,2.4,4,3993.4,0,3993.4,2022-01-11,669,Mobile Payment,Regular,1
3783,25,Female,Suburban,Groceries,583.97,4.5,5,2919.85,0.2,2335.88,2022-01-11,756,Mobile Payment,Regular,0
1932,46,Male,Suburban,Electronics,565.36,3.5,7,3957.52,0,3957.52,2022-01-12,684,Debit Card,VIP,0
2801,60,Male,Suburban,Furniture,411,2.5,2,822,0.2,657.6,2022-01-12,562,Cash,VIP,1
2435,57,Other,Suburban,Clothing,171.61,1.2,2,343.22,0,343.22,2022-01-12,889,Mobile Payment,Regular,1
2586,25,Male,Urban,Clothing,715.26,4.8,2,1430.52,0.1,1287.47,2022-01-12,504,Debit Card,Regular,1
2758,48,Female,Urban,Toys,826.96,1.6,5,4134.8,0.1,3721.32,2022-01-12,495,Debit Card,VIP,0
1142,37,Female,Suburban,Clothing,99.68,1.1,8,797.44,0.3,558.21,2022-01-12,440,Mobile Payment,VIP,0
4828,48,Other,Rural,Toys,685.13,3.6,3,2055.39,0.3,1438.77,2022-01-12,90,Mobile Payment,VIP,0
3595,57,Female,Suburban,Groceries,309.46,3.7,9,2785.14,0.2,2228.11,2022-01-12,428,Cash,VIP,0
1363,33,Male,Suburban,Groceries,846.85,2.4,7,5927.95,0,5927.95,2022-01-12,126,Debit Card,VIP,1
3464,55,Female,Suburban,Clothing,146.76,4.3,9,1320.84,0,1320.84,2022-01-12,112,Debit Card,Regular,0
1634,25,Other,Urban,Clothing,611.26,4.8,4,2445.04,0.3,1711.53,2022-01-12,896,Debit Card,Regular,1
2428,22,Female,Rural,Clothing,652.79,2.6,6,3916.74,0.2,3133.39,2022-01-12,327,Mobile Payment,Regular,1
3749,62,Male,Rural,Groceries,684.15,4.1,8,5473.2,0,5473.2,2022-01-12,189,Credit Card,Regular,0
2156,28,Male,Rural,Furniture,120.06,1.4,3,360.18,0.2,288.14,2022-01-12,864,Debit Card,Regular,1
3735,43,Other,Urban,Clothing,981.8,4.1,7,6872.6,0.2,5498.08,2022-01-12,530,Mobile Payment,VIP,1
2522,18,Other,Rural,Toys,326.86,4.3,7,2288.02,0.3,1601.61,2022-01-12,203,Cash,VIP,1
3444,25,Male,Rural,Toys,348.66,3.4,7,2440.62,0.2,1952.5,2022-01-12,131,Cash,VIP,0
2608,33,Other,Urban,Groceries,14.94,2.3,8,119.52,0.3,83.66,2022-01-12,880,Mobile Payment,Regular,1
4697,50,Other,Suburban,Toys,703.9,2.4,4,2815.6,0.2,2252.48,2022-01-12,220,Cash,Regular,1
4066,57,Male,Urban,Furniture,623.16,3.7,5,3115.8,0.1,2804.22,2022-01-12,47,Cash,VIP,0
3658,34,Other,Rural,Electronics,205.56,4.6,8,1644.48,0,1644.48,2022-01-12,824,Mobile Payment,Non-member,1
